ID	Symbol	adj.P.Val	logFC	P.Value
ILMN_1715179	SNRPA1	0.262393445538538	-0.184739240131574	0.155567506584904
ILMN_1789950	C20orf166	0.262476467369988	-0.0695336243420988	0.155634597988829
ILMN_1738347	RNPEP	0.262504367754787	-0.163630533991224	0.155660077144991
ILMN_1814790	SHANK2	0.262510319194649	-0.172622803728068	0.15568147806138
ILMN_1731353	CHPF	0.262680019328804	-0.153207574561401	0.155808943622712
ILMN_3165933	ERCC-00099	0.262730730930339	-0.0689133078947375	0.155869777573614
ILMN_2163324	PGA3	0.26331165494833	0.386209860745618	0.156380789184856
ILMN_1778617	TAF9	0.263743571451334	-0.257885199561398	0.156771972791068
ILMN_1692056	HS3ST3A1	0.264269625836146	-0.211252804824559	0.157147635692264
ILMN_1789500	KIAA1875	0.264784085324925	0.184003321271931	0.157552704887486
ILMN_1659166	SLC6A15	0.264937883201046	0.0711681274122835	0.157662255305875
ILMN_1733115	RALGAPB	0.265398271990685	-0.273649991228064	0.157981399812816
ILMN_2181968	CBL	0.26618794698874	-0.237711065789469	0.158705173826728
ILMN_1698060	FLJ43860	0.266198711768139	0.119941961622811	0.158729486045125
ILMN_1756102	RFX3	0.266466767209214	-0.188850088815784	0.15902561060394
ILMN_3165483	ERCC-00062	0.266471469794112	-0.123100579385962	0.159051985574616
ILMN_2211018	SPRR2E	0.266951459547997	0.431171544736845	0.159423916884299
ILMN_2161357	C6orf111	0.267079120216747	-0.100639188596483	0.159529393077495
ILMN_1761031	PTPDC1	0.268131376887497	0.17915581250001	0.1604023834095
ILMN_3309483	MIR450A2	0.268241947610571	-0.0755734089912252	0.160477660389277
ILMN_3308622	MIR1908	0.268247686246742	0.210538596491233	0.160508632963884
ILMN_1752589	TMEM183A	0.268762091635191	-0.190436088815785	0.160953517314154
ILMN_1771494	C5orf56	0.2689615238975	0.194876469298251	0.161135125315224
ILMN_2105308	DPM1	0.269010295129742	-0.0826952883771845	0.161175416297736
ILMN_1805973	GPR19	0.269706359820113	0.199494812500003	0.161675085830146
ILMN_2166696	ANGPTL5	0.27013148301443	0.470428136403511	0.162021878704914
ILMN_2360028	NFATC3	0.270613511253979	-0.217876538377192	0.162393899645859
ILMN_1697088	ARMC5	0.270755557598905	-0.164923790570169	0.162504470295986
ILMN_3249032	EPCAM	0.270788312096854	-0.273150277412279	0.162535667604038
ILMN_2291083	SLC6A15	0.270791942479516	0.280775618859657	0.162547064495483
ILMN_1754558	LRRC10	0.271137158142521	0.0778649791666712	0.162828122134675
ILMN_1746552	WDR17	0.271428107010568	0.284820567982463	0.163086003228496
ILMN_2114137	KRT39	0.272077970576723	-0.0766822133771905	0.163652440347575
ILMN_2342851	ARHGAP8	0.272424694746	0.142019698464917	0.163962733431103
ILMN_1795933	CHMP7	0.272717358412413	0.119780357456142	0.16420412688834
ILMN_3165307	ERCC-00048	0.272876797970262	-0.0659859535087666	0.164344276826516
ILMN_1702197	C9orf140	0.273071087927458	0.241105202850884	0.164510062774965
ILMN_2403446	ABHD2	0.273273316816362	-0.198196691885965	0.164706129226667
ILMN_1706548	SPTBN4	0.273867884598228	0.168856673245619	0.165223151401926
ILMN_1697733	CST6	0.273965343319491	-0.103655811622804	0.165317977185276
ILMN_1750188	LAT	0.274106785976426	0.323699003289478	0.165460586027163
ILMN_1729234	TPP1	0.274666705625763	-0.0748594287280682	0.165948168912811
ILMN_1663780	WISP3	0.274695295760865	0.10464579912281	0.165974793197241
ILMN_2195892	SPATA4	0.275167091959674	0.234862285087724	0.16631605966695
ILMN_1814710	PCDHB5	0.27553904893059	0.216721739035094	0.16662291087727
ILMN_1663866	TGFBI	0.27553904893059	-0.0648976173245543	0.166625292039757
ILMN_3307683	ZNF695	0.275654189461359	0.153737612938603	0.166704303705978
ILMN_1756811	C1orf103	0.275720951653514	-0.207886788377186	0.166772835549283
ILMN_3309001	MIR1-2	0.275787795132257	-0.0681133221491184	0.166832042322066
ILMN_1736741	RASSF8	0.275895353529887	0.124634653289476	0.166923743147243
ILMN_1761042	OR5M9	0.275909118695238	0.254491033114041	0.166947286373271
ILMN_1698318	LGALS14	0.276089421481653	0.229193055043865	0.167146078941049
ILMN_2275399	RORC	0.276781163702585	-0.0942476464912279	0.16772503238021
ILMN_1754017	C4orf21	0.276893908301715	0.356387444078951	0.167812204901921
ILMN_2125747	LOC606724	0.277625899211877	0.196746878289479	0.168359784677114
ILMN_1709728	SLC30A5	0.277879803939766	-0.267214171052625	0.168608350247688
ILMN_2302947	CSF1	0.277960049765609	0.192854292763156	0.168694888084932
ILMN_3166519	ERCC-00145	0.278023415869202	-0.0711442131578917	0.168742809168665
ILMN_1695187	GYPE	0.278699374629971	0.365551093201756	0.169304865699236
ILMN_1700037	GRB14	0.279326177310901	-0.0755974383771942	0.169775827133671
ILMN_3192001	CCL14	0.279612991763978	0.095866503289475	0.170031197360919
ILMN_1713285	NAPA	0.280277076378299	-0.239694191885961	0.170559052810527
ILMN_2224290	ZNF322B	0.280389005791549	-0.47059831578947	0.170636710540263
ILMN_1699473	KIAA1967	0.280960738851423	0.0744905592105258	0.171099418526465
ILMN_3166099	ERCC-00111	0.282344722303543	-0.0740405510964912	0.172201735695019
ILMN_3165170	ERCC-00039	0.282396063760177	-0.0665270057017535	0.172252274450033
ILMN_2388585	GOPC	0.282655932172125	-0.215059935307014	0.172458893973284
ILMN_1748178	KY	0.282993874602006	0.159973896491229	0.172739203455622
ILMN_1693438	FBXL12	0.283166282154402	0.119820339912284	0.172918901213368
ILMN_1807981	SIGIRR	0.28334026860996	-0.158389331140343	0.173121267962729
ILMN_3234751	SNORD103A	0.283831757832382	0.389391798245622	0.173514468424678
ILMN_2194688	DKK2	0.284112317311023	-0.141770633552628	0.173757137760616
ILMN_1799488	ZNF383	0.284126374519879	-0.104361313596486	0.173791293316122
ILMN_1698001	NCK1	0.284437512543759	-0.214858126096489	0.174059065357223
ILMN_1766981	UNC50	0.285422715829566	-0.0608685394736774	0.174933433373851
ILMN_2194882	LCORL	0.2854336311631	-0.0704960168859641	0.17496552909742
ILMN_2175124	DAZ1	0.286004499144036	-0.0760889458333311	0.175426866939319
ILMN_1792014	FAM70B	0.286110892479674	-0.149386360745609	0.175531082655178
ILMN_1813645	NEK11	0.287088842966139	-0.185193550438592	0.176337699491009
ILMN_1678671	KLHL24	0.287312651525355	-0.114347127192982	0.176512875199292
ILMN_1731741	DCHS2	0.288351647597225	0.123190266447372	0.177369681918893
ILMN_1715543	ACOT1	0.288506729448081	-0.696477633552631	0.177501808491154
ILMN_1675210	ADAM22	0.288532678201679	0.147329896271934	0.177527595006139
ILMN_1767662	LASS6	0.290897399203815	0.173763630482462	0.179447958211238
ILMN_2351893	SMN1	0.291884297923651	-0.0711053666666652	0.180253518449701
ILMN_1670322	FCHO2	0.292147496827992	-0.0828967291666594	0.180467734109595
ILMN_1701581	LAD1	0.29317875707558	0.195838609649124	0.181334309700217
ILMN_1702265	HDHD2	0.293946867125977	-0.115483714912276	0.181939472544904
ILMN_1748123	KLHL14	0.294179836889217	-0.186690168859641	0.182093683970232
ILMN_1698849	CHRNA2	0.294299161733247	-0.0972120434210471	0.182207616625397
ILMN_1775012	BBS7	0.294307010029395	0.141325996710535	0.182222493972314
ILMN_1737965	ELOVL4	0.294421787296249	0.251201427631583	0.182357210713151
ILMN_1733421	PRKCQ	0.294642392867811	0.297941594298251	0.182560534941618
ILMN_1746986	SLC39A3	0.294825698179283	0.245702137061405	0.18268414691621
ILMN_1750088	VRK2	0.294964060755303	-0.0705975603070126	0.182800003067401
ILMN_3235477	RRP1	0.295073249328614	0.2345783377193	0.182883693626744
ILMN_1774813	GPR173	0.29512400425651	0.271851657894736	0.182939310260103
ILMN_1660426	CPSF4	0.296143704744129	-0.0735765405701674	0.183813333979115
ILMN_1682402	SNORD46	0.296969908911343	0.151715893640361	0.184467675317908
ILMN_2412281	PDLIM5	0.297598826411855	0.108727162280708	0.184939380296654
ILMN_3235340	ACER2	0.298059561367882	0.153633192982458	0.185286574861295
ILMN_1767193	CR1	0.298376712363097	-0.113366383552625	0.185575140810367
ILMN_3308168	FAM41AY2	0.298770658355119	0.256794277412283	0.18584049563002
ILMN_3166414	ERCC-00137	0.299159664712403	-0.0956109521929784	0.186184298939199
ILMN_2046470	DAAM1	0.299279667124006	0.0888144703947482	0.186361173121941
ILMN_2388965	GEFT	0.299498700481075	-0.0959474370613993	0.186542820802981
ILMN_1719641	SMOC2	0.299750048683297	0.353741180921057	0.186755800151492
ILMN_1656802	LOXL2	0.301744095429228	0.308218155701759	0.188451847884504
ILMN_3165040	ERCC-00028	0.301898537485407	-0.082099056798242	0.188587672716571
ILMN_1684591	ZNF434	0.301973916236273	-0.186860587719293	0.188696142457546
ILMN_1773561	RAP2C	0.302024862020961	-0.193922249999996	0.1887385511448
ILMN_1757914	C19orf56	0.303463032362241	-0.18085737499999	0.189895527927122
ILMN_1689111	CXCL12	0.303837045861292	-0.0861545953947278	0.190191627339187
ILMN_1666773	C21orf90	0.303843069155774	0.131324923245614	0.190216083495382
ILMN_1761766	GPR25	0.304007741576387	0.33085644407895	0.19033086636422
ILMN_2410905	HTR4	0.304350752867387	0.152442384429825	0.190637512459162
ILMN_1666074	CD8B	0.305111445127386	0.084721193421057	0.191249138344242
ILMN_1813399	ATP2B1	0.305620876821338	0.214082716008772	0.19164115368914
ILMN_1723568	C1orf227	0.30597878810252	0.26114206907895	0.191954108995413
ILMN_1783168	NETO1	0.306471945500725	-0.0787480914473671	0.192466927274496
ILMN_2261876	MDK	0.307160057464785	-0.192287465350871	0.193045448513202
ILMN_1731397	STMN4	0.30770985245924	0.114374428508778	0.193558578602114
ILMN_2120631	TPRXL	0.307957450863538	0.36125871403509	0.193756257082438
ILMN_1745817	NELL1	0.308042685604002	0.362629812500005	0.193851827237675
ILMN_3166511	ERCC-00144	0.309682265642502	-0.0614153142543818	0.195199867682276
ILMN_1765244	NEUROG3	0.309822482718385	0.310987760964915	0.195340119885507
ILMN_1800611	CEP72	0.310019720836759	-0.108206589912278	0.195518104910053
ILMN_1660674	LOC642181	0.310434231426503	-0.0815585923245585	0.195916895892956
ILMN_1812441	C17orf63	0.31055003964502	0.135010286184212	0.196032267936728
ILMN_1655844	TAF1A	0.311082946586817	0.230401135964915	0.196495733290158
ILMN_1812256	GANC	0.311184234500344	-0.132615807017542	0.196570304647271
ILMN_3166311	ERCC-00130	0.311674191283448	-0.0662909322368401	0.196975287992936
ILMN_2379393	ASL	0.311795466800478	0.174702610745621	0.197136841758929
ILMN_3247945	GOLGA7B	0.311878285248208	-0.113486234649118	0.197221054057799
ILMN_2091375	KRCC1	0.313968229731268	-0.121593777412278	0.198970164853696
ILMN_3246810	ST7OT3	0.314282883097112	0.119162154605267	0.199276551841573
ILMN_2070300	LSM2	0.314610458274609	-0.114160042763155	0.199595626756001
ILMN_2339796	CDC16	0.314717181981419	0.0759565899122858	0.199712622340525
ILMN_3308325	DEFB133	0.314762907388969	0.0938157392543948	0.19975235328497
ILMN_1707780	C6orf165	0.316366359286553	0.164766020175444	0.20114684476816
ILMN_3270641	HNRNPH3	0.316887168059191	-0.0958562598684161	0.201596632871233
ILMN_3165760	ERCC-00085	0.317101086607326	-0.0741464701754344	0.201819076702766
ILMN_1684865	GPR22	0.317193123517319	0.0992111789473729	0.201942437592144
ILMN_2045419	BNIP3L	0.317460774773996	-0.0852546162280667	0.202160698331758
ILMN_1736814	CLNS1A	0.317505243606973	-0.066081347587712	0.202205997979469
ILMN_3240108	SNORD90	0.317958524572256	0.318084882675437	0.202565974910428
ILMN_1787813	SLC5A3	0.318365374030006	-0.178253103070169	0.202894663600428
ILMN_3251491	UQCRB	0.319010959940379	-0.190918356359644	0.203425547624438
ILMN_1768020	HAUS8	0.319056990090606	-0.123110057017543	0.203484615449057
ILMN_1676870	GABRR2	0.319100697469015	0.317928137280704	0.203558806909124
ILMN_2183424	LOC374491	0.319159064800417	0.197381891447368	0.203617768747299
ILMN_1725246	COG8	0.31943914889372	-0.162622021929819	0.20385082630325
ILMN_1815874	NANS	0.31987116201925	0.184015750000006	0.204291763471665
ILMN_1717278	RLN3	0.31987116201925	-0.0732691741228084	0.204322509285877
ILMN_2207562	C4orf16	0.320451239597091	0.302012187500004	0.204845757851169
ILMN_1651285	BCL6B	0.320608171673803	0.235696404605264	0.205000643248824
ILMN_2227195	CCDC65	0.320984497176972	0.163061361842111	0.205361460477285
ILMN_2284804	CIDEA	0.321909062766345	0.260399721271934	0.206183099874444
ILMN_1712161	BCOR	0.322055170481199	0.198806019736848	0.206320533357939
ILMN_2135740	LOC152667	0.322428175928258	0.214586876754391	0.206658274315048
ILMN_1704241	OR52A4	0.322652268400311	0.378930700219302	0.206834854427432
ILMN_2298028	GPR173	0.322800506769396	0.122543310964913	0.206995811230618
ILMN_2333708	STAG2	0.323645148811171	-0.102780007456141	0.20770269226051
ILMN_2319292	PAX8	0.324668176986197	-0.0949680252192948	0.208580267020475
ILMN_1812669	HTRA3	0.324722838048241	-0.0640369951754369	0.208670651757317
ILMN_1662334	DNAJA3	0.324922871036409	-0.134880873903503	0.208854497524611
ILMN_3166687	ERCC-00162	0.32501704427054	-0.0587899984649107	0.208933165052229
ILMN_1790973	CDS2	0.325174760480099	0.0752736688596514	0.209060683568357
ILMN_1655904	ROR1	0.325283072019664	-0.102598380482455	0.209174609848639
ILMN_3246304	CPSF4L	0.325529769485371	0.0990408048245666	0.209377574103076
ILMN_1680828	KRT27	0.325625686869176	0.214352414473693	0.209464555494076
ILMN_1741475	C7orf47	0.325625686869176	-0.188792092763157	0.209472520354484
ILMN_1808262	OR8K3	0.325792273681009	0.17372881030702	0.209657314699918
ILMN_2151281	GABARAPL1	0.326671880244959	0.0846773278508781	0.210379048315158
ILMN_1715991	SDPR	0.327338629822193	0.161392433114038	0.210961853237586
ILMN_2188247	IL17F	0.327421007730874	0.323128788377195	0.211045403931161
ILMN_2219512	NPHP4	0.327662126320624	-0.141399095394737	0.211340231116968
ILMN_1690125	PDLIM7	0.327996549859421	-0.150418686403505	0.211589427660615
ILMN_2404589	KCNRG	0.32802043874985	0.132764645833337	0.211627170086323
ILMN_1757317	LARS	0.3280613534831	-0.0919469418859578	0.211664734108952
ILMN_1718990	NFRKB	0.32811512679796	-0.173095870614025	0.211710597693955
ILMN_3166491	ERCC-00143	0.328971183383818	-0.0821207609649059	0.212430927214863
ILMN_3240529	ANKRD20A4	0.329976426338794	-0.0520856355263133	0.213248543215509
ILMN_2359935	CDC2L1	0.33013211825417	0.155237218201762	0.213382873043884
ILMN_3240848	SNORD44	0.330730520145884	0.33804483662281	0.213803428127123
ILMN_1742993	IPF1	0.331520635811699	-0.120886010087716	0.214517335539524
ILMN_2348194	OLA1	0.332103161845849	-0.0905219699561322	0.214996014977171
ILMN_1726225	SERPINI2	0.332272584568249	-0.0727045491228067	0.215173559207079
ILMN_1740559	F7	0.333169647225816	-0.0952151019736789	0.215969962627948
ILMN_1800713	B3GALT5	0.333355437575446	0.125057103070182	0.216192524651509
ILMN_2392803	COL11A1	0.333716613134779	0.275432791666672	0.216494918239528
ILMN_1701993	GRID1	0.3338437306776	0.264055055701759	0.216620301258258
ILMN_1689257	MAEA	0.3338437306776	-0.171656587719294	0.216622840799823
ILMN_1763231	TTBK1	0.334508581471297	-0.300903092105258	0.217156726596967
ILMN_2120636	TPRXL	0.335111529493439	0.319744968640356	0.217707851052942
ILMN_1756920	ADAM15	0.335152667323044	-0.0978034374999943	0.217798532455167
ILMN_1706553	SMG7	0.335243784004612	-0.069858485745609	0.217896477236752
ILMN_1737087	WDR5	0.335828625796523	-0.156764213815789	0.218407105385991
ILMN_3309634	PSORS1C3	0.335828625796523	0.251393743421058	0.218414337095238
ILMN_1768610	AP1S3	0.336809159750686	-0.134448192324559	0.219212007163193
ILMN_1771261	SYNC1	0.337378140074917	0.176860033991234	0.219743109650184
ILMN_1665887	WDR61	0.337538349752312	-0.0855104550438543	0.219911544271091
ILMN_2396691	AKAP9	0.337538349752312	-0.152476776315785	0.219927887551792
ILMN_1664089	LOC286076	0.33774502351023	-0.0769377565789444	0.220127397656196
ILMN_3165533	ERCC-00067	0.338277361733449	-0.0543102710526302	0.220571325221653
ILMN_1797342	FNBP1	0.338714442445567	-0.0877535350877139	0.220923456711983
ILMN_1683811	TNPO3	0.339068028049306	0.0907744495614082	0.221224661933521
ILMN_3166240	ERCC-00123	0.339367677207193	-0.0513067451754354	0.221454824252371
ILMN_3308592	MIR98	0.339656252742972	0.0941266469298263	0.221654696576761
ILMN_1741711	DOPEY2	0.339900124192349	-0.201311585526314	0.221894835475402
ILMN_1815010	RNF141	0.340696809747794	-0.221176072368415	0.222542502033918
ILMN_1670764	USP25	0.340894610962998	0.178176251096495	0.22270651780651
ILMN_1670693	LIPE	0.341034652014525	0.0804383366228087	0.222867660052927
ILMN_2253207	AKAP4	0.341269656725854	0.105845666447371	0.223044470474738
ILMN_1679209	HSPA9	0.342650895121805	0.0496841403508839	0.224307496262143
ILMN_1713058	PSTPIP2	0.342650895121805	0.208132491228072	0.224333928148141
ILMN_2310685	FOXK2	0.342707541944206	-0.26958928223684	0.224392537335222
ILMN_1774604	PNKD	0.343216900622719	-0.148921589912275	0.224851524935467
ILMN_1734231	DDOST	0.343310158725122	-0.203177514254383	0.224950718088977
ILMN_1775062	LOC165186	0.344217298872386	-0.0757862061403483	0.225732588854427
ILMN_3228954	MGC3771	0.344638831619814	0.184506378289479	0.226091144874462
ILMN_2363586	SDCBP	0.34484409896695	-0.054704006578941	0.226249282210198
ILMN_3241046	MYBL1	0.346241851952789	-0.182658732456138	0.227430850381692
ILMN_1731326	FLJ46210	0.346248719979955	0.136904572368426	0.227453715429526
ILMN_3165203	ERCC-00041	0.347127963709124	-0.0596575782894728	0.228201316819278
ILMN_3251634	SENP5	0.347127963709124	-0.105715031798242	0.228201695948298
ILMN_2290204	ARHGAP28	0.34794688579234	-0.141361005482452	0.229021430668806
ILMN_2376458	CSF2RA	0.348187788141607	0.259651571271933	0.229278081839278
ILMN_1746257	DAZAP1	0.348215942118503	-0.174244058114034	0.229314961235816
ILMN_2376050	FXYD3	0.349101970608279	0.112263186403512	0.230052934234458
ILMN_1806149	C16orf74	0.349197911468244	0.161132626096498	0.230151818151893
ILMN_1698324	AVPR2	0.349241898932311	-0.083695067105257	0.230204586272433
ILMN_1661554	DIAPH1	0.349383882500063	-0.0820522368420988	0.230333854797247
ILMN_2361400	ABCA12	0.349454131527558	0.147124684210528	0.230393754102781
ILMN_1798886	NUDT21	0.350242754224961	-0.111246414473678	0.231019295660451
ILMN_2123478	LOC401387	0.350791911677899	0.0767959164473737	0.231513429450673
ILMN_3165190	ERCC-00040	0.350791911677899	-0.0701610456140322	0.231548693173099
ILMN_2238640	RFX3	0.350801453950622	-0.170125469298242	0.231566933145334
ILMN_2307861	COL6A3	0.350857901672322	0.196864047149127	0.231661888589152
ILMN_3166223	ERCC-00120	0.350857901672322	-0.0551646392543779	0.231663911180108
ILMN_1798712	USP4	0.350885426874539	-0.126398095394736	0.231703490433169
ILMN_1781104	MAP2K7	0.351095010070558	-0.13167543464912	0.231892176886647
ILMN_1751635	PITPNM3	0.35307404319517	0.0973789655701793	0.233571874441057
ILMN_1702817	B3GNTL1	0.353568602305582	-0.0829789997807007	0.23398329296466
ILMN_1711189	EXOSC10	0.354352907214678	-0.0757749747806979	0.234659136635952
ILMN_3165909	ERCC-00097	0.354447791495731	-0.0648405377192987	0.234740511389509
ILMN_1682783	TUG1	0.354923349615617	-0.181684421052625	0.235128530971005
ILMN_3237256	BEND4	0.356216558961811	-0.14810471052631	0.236402560966725
